x,y
-61.942632546546285,-206010.18118274023
82.94611443499781,2057666.280218572
81.61351526588214,1946248.2071936463
20.18484263601232,19759.515717173563
49.60495809282247,362306.70034655626
-31.8574611615432,-46909.73335496937
-75.74324909322074,-261701.9566738344
82.83280141050105,2048008.6771094082
43.93713048186464,242548.7693989082
97.08800150258179,3546641.8735497016
-65.07143060932333,-222281.19513547933
28.948400533182337,62375.10663520729
-68.05414515159778,-236238.6594443439
16.398200067274388,10278.567450612369
52.36391832941163,433778.59083392745
48.13932756562451,328002.07898588496
-57.48372807449853,-180926.94038841044
-79.3495369917886,-266419.24143186543
11.082320651622197,3050.2985521923943
23.967824253958298,34081.44835084226
35.515190890926306,120844.59589239198
72.85265999954234,1319678.780055239
92.25873706152919,2970967.7830757694
2.4791423673270714,47.84654143966169
98.1592999296374,3684666.888588921
68.85605204085161,1089263.3200359591
-5.043548918922468,-282.45325272221635
61.968951197240415,762683.195680406
95.73262018703724,3377492.8330933447
-26.552455101218868,-29153.050562243265
-96.64163707048974,-183101.8762895006
-63.418377494595404,-213856.84268583846
-33.31468812038452,-52581.89712712948
51.89868558127475,421068.4804837848
-24.899194702589284,-24565.257549829646
-70.31890469240132,-245526.85227284566
-40.14658725132752,-83338.2441364354
-32.9656823167261,-51189.47834953365
18.401386844676864,14757.936514298603
17.31187798653886,12184.815322785369
30.612291854820512,74681.33090612845
-89.86349798590638,-241141.3407968478
-75.00693711211508,-260090.00268707625
74.60845346468432,1431340.3464144468
9.81847137494644,2104.62888251117
42.245613061360274,213146.7653972017
3.5186506459638593,112.50389160165354
24.353459323859596,35860.60006811396
1.0053824487907121,17.476569931818478
-9.3631078513027,-1611.4832278569197
76.96283125388547,1591663.0596242845
8.729756984062902,1472.0631925861016
-87.86653818243784,-251304.38859319864
78.75104043256925,1721874.9552158194
60.837423796592816,716790.6201448971
49.52357066312763,360337.1843879649
-62.022316863667925,-206440.9770831898
-70.32346760483176,-245544.91002562147
23.79806350930029,33313.88697558751
30.287545003659687,72158.13848478477
49.75742130475362,366021.27396457683
-94.99476994137137,-200858.11186734433
37.23641788411092,140992.5654280017
-4.539850963564689,-203.5484899412567
9.941130629223082,2183.0564395639217
-17.967754377608486,-10077.991152036824
-85.57872504204327,-259579.35991944195
-87.63984316196212,-252277.4406982591
29.929582617535488,69444.45707089458
-20.446225715917834,-14393.923648071663
-74.42314383333886,-258675.5054984054
-46.8379125450132,-118979.48409922456
64.47438486193658,871824.5732136109
16.239648144413408,9971.172813734145
58.086700263487444,613581.5327494455
86.94665038941812,2420152.2968469453
-93.09319418504933,-218319.25414989475
96.79913971401342,3510084.64076292
89.7487768814425,2700413.4674081523
-45.01838520517409,-108859.91316967027
90.54014271593041,2783681.192506695
58.82679097586944,640216.4675995823
69.04517596222132,1099453.334491718
12.943799061501295,4920.786223196264
13.450429957338244,5542.827963237696
78.4932004756914,1702637.8463585214
0.7471491091934013,12.59520550366415
86.40172684041872,2368229.7188096186
-54.154405800668194,-161458.53494089787
-38.51897894813645,-75426.8993346772
85.97781484824222,2328403.875307795
14.827580113186826,7507.015394345938
-43.697432584872956,-101695.47795957071
51.221849194332606,403067.52555726847
-78.92236204356644,-266158.8400232327
17.70120602407445,13065.199379828953
54.65366954746679,500361.9685341662
22.53901704148933,28030.40396359928
44.333163527942645,249822.77823123353
-25.442300517533,-26017.68899072198
59.49930729699253,665138.4248918581
-84.67731337330358,-261916.67634950642
19.799499813220194,18592.83061857715
71.1801762460172,1219346.0964641226
-65.49518607861614,-224365.2362516315
-19.448390870423566,-12543.325755595668
-56.41524736979995,-174714.12958181862
-58.01848203835267,-184014.39484076516
-62.162291731065956,-207195.8647604975
-16.844113798944775,-8429.564768497636
-76.60795991115366,-263330.9761975711
85.19607398395192,2256242.47455124
-12.263934396620257,-3459.08164907553
-32.23444068931185,-48347.58797388397
63.61072890282685,833005.3408676666
96.74733795252354,3503552.6900142957
-49.49636089212288,-134173.40162686064
1.9052671884746104,25.67816218060009
37.19333451218512,140461.19882302138
48.93015513420917,346206.27667510137
82.00666415015354,1978650.11909371
2.4925607000918006,51.726491528762104
-38.7743784409857,-76648.40843766823
58.81370967255364,639732.6925083821
48.62066483163767,338997.83660143474
97.71265010293223,3626650.6905847047
20.354697295118825,20291.700581341338
-51.21150526722431,-144161.68257448997
41.46262732050718,200442.47642830736
34.418788415188516,109138.47898233756
44.876598237974605,260067.28328304266
24.969326807919387,38833.086173691576
-16.913303245641316,-8520.607334249951
1.2118015332014238,14.444229230512063
-56.21872913996955,-173567.65523661132
-17.71283790398421,-9685.874700361603
28.66571750869258,60440.06302670595
40.61433326837647,187299.65431965364
26.368141032113954,46227.5819551951
-21.159538085989027,-15805.050678274594
51.377587157187776,407159.8490940641
55.811040360902126,536681.6070886402
73.52893325643288,1361912.251997395
1.712639162951362,26.58557176321472
-95.64106652299516,-194183.415718958
-10.516310670855816,-2239.4536571644667
87.17774070880179,2442422.7192144627
-99.89456230427692,-140327.84436541828
51.862446660846416,420092.81692430767
-85.56969317628858,-259604.1693077193
-2.3001936886423096,-35.28509461943533
-25.225361845415534,-25429.1383005846
-69.92423309255192,-244004.61739538438
-37.64533735080213,-71321.35899010855
-93.44324237930321,-215341.7429757159
-21.131347996589,-15754.555179634388
-56.6810873993727,-176269.10107311446
-45.243718637884186,-110100.20147669733
-67.28343375401806,-232806.7313192241
-51.804838810727375,-147638.36855050432
-77.63115146763525,-264863.66640975885
-12.549911147440213,-3692.3076207711
18.275866046716402,14447.26213274739
-57.50951198340326,-181074.68654029458
73.90114481683585,1385564.791304675
-60.0473152472587,-195552.63366887497
15.437054378482017,8512.77288115324
-7.602934129116676,-894.2845756366739
-81.50086762441529,-266411.8521929092
-1.9508322105495495,-19.42154051732016
-62.06535380816651,-206673.05136691767
80.21179748079709,1833874.575785047
-34.523396066696236,-57529.979506686635
-65.4271211983744,-224034.11316043354
2.05892133773753,31.571551404068074
14.831018475170083,7514.24323548178
-67.60661767673157,-234261.0929857854
16.43808024769872,10357.669609146546
-90.35739947369402,-238182.11177075637
65.81613180371869,934705.0203648783
46.47727274797009,291987.4794244725
86.53364766264352,2380719.759706341
-60.66833268434906,-199017.95460393841
23.716605022002923,32956.06500056914
86.20259343041928,2349460.0151323816
-96.48787908380059,-184865.44342629798
54.74485999425761,503161.0417074261
91.54612470605912,2892228.848336788
-16.2285010217536,-7597.085126951674
93.1624609030464,3073074.105821121
50.50580825793216,384635.26290187356
-11.845949506615554,-3135.5595251584814
79.58165796111578,1784927.0347320656
-25.014058142366764,-24865.838080203026
92.6300056926006,3012606.6399717424
-29.037341303939243,-36899.67252294178
-74.77305904367981,-259541.2219280447
77.46348576656757,1627365.2448535876
-51.948809218754754,-148479.91828666092
-99.6514549205624,-143896.10262773364
20.55634658202159,20932.42504716736
-77.20260737362786,-264272.3233171217
-39.91038227197636,-82170.13480797039
69.52325016711887,1125520.064236818
-86.02739762664856,-258219.70401808593
-10.907268964143597,-2481.4843216512495
21.064878051385875,22617.556878956955
84.3930901560939,2183837.9350230196
-10.943250986090789,-2506.2609403452957
74.76264076196179,1441461.9336983634
-92.68934313497412,-221633.26285962248
29.237551599023277,64404.015954517665
-5.8233409517882535,-419.1593655075571
-20.11965540921355,-13770.216066724779
-93.24725525013208,-217021.3357701923
-19.292855972076467,-12269.697066733257
56.32945979667926,553554.1148093477
8.649062994047057,1429.4445795882423
46.3741210142982,289846.4139644901
36.30772457101256,129849.31264342458
-95.34624229668758,-197278.512835111
11.844386483075795,3742.076808114446
8.005830203047168,1134.0266602249142
78.30463557917835,1688668.1231007492
34.540273574575366,110396.12482224322
-26.811492678813792,-29910.37922078401
-74.34982397523278,-258490.54538114436
-63.94892465315358,-216608.30529463227
-35.30812994237051,-60863.913416995885
-40.53223837885482,-85262.4961649691
-13.024967913046964,-4100.128925483775
26.787089413507744,48624.350936771305
-40.515105749632376,-85179.41117742124
12.362567679131104,4265.74710259316
75.03481682351216,1459459.637643823
73.41057150221135,1354446.464281317
-10.234916885955059,-2075.934551325366
-47.36399781231735,-121949.96249202934
55.19808475168318,517217.63021220977
73.57615597839069,1364894.5524545761
-84.24303323621226,-262870.22197645536
40.170977570633084,180674.28746963094
-51.223299066690785,-144227.8994610982
91.6030649627618,2898460.6722665504
67.04428119213424,995084.7590688014
-36.16081024971069,-64586.28269975454
-40.393202730093435,-84567.42009701562
15.332069900172954,8330.083844345425
87.00737549700631,2425992.124580604
-94.02260100438295,-210175.02100937715
93.70470194156525,3135553.1910024784
-59.10878657453651,-190252.7185014203
-70.6233853813418,-246676.05933088285
-30.346067393674247,-41388.38942296703
-46.32223939311451,-116087.49802556979
18.502931449819272,15017.547541293947
23.475213960759163,31899.635034337978
18.855312379673876,15929.196012724346
-17.672825752987208,-9628.988818306294
5.121986239277064,303.02897280703075
-92.67706732437064,-221732.53947680717
-78.03440547373965,-265346.0538061501
61.856011415815345,758013.6693043557
-63.2011592251021,-212719.2973157042
-52.48591054099811,-151639.58157488442
59.06491229417378,648960.5322448264
-85.8293526620897,-258836.12701137076
-86.01761985372653,-258256.7017387836
54.33299256228668,490624.1233562639
-27.302838908805867,-31383.53088076596
-31.39637924489287,-45188.558713031845
-66.89038896365136,-231003.03321628954
75.55047899651692,1494005.900647926
-32.31197090777138,-48644.48111540585
92.94225897016705,3047956.4057257376
-62.5096403149237,-209055.8733885097
61.97188521101404,762805.7920289937
-26.14243207868141,-27972.8999056565
-71.64804117911147,-250349.75817447217
-30.920352442304463,-43441.32233290576
42.21900779528559,212704.834353138
-53.824025071818184,-159511.22511943188
-88.58257326476058,-247986.98310914304
-1.9453128217495674,-18.78039798889745
94.84805323922666,3270337.494617203
26.58419050426717,47453.969804850014
-25.906940655859103,-27306.605342724786
-53.072850273483496,-155092.1970832583
-1.5767567966658476,-7.468081416163063
98.42443551472789,3719424.691811456
92.91701232932519,3045085.7964687184
-7.99246727068261,-1025.550287204495
2.652718530864533,56.19937939239343
18.00432887826146,13780.644421357045
70.44767217001063,1177192.2963822766
17.142407504175154,11813.343986520105
-49.500306636043454,-134197.68123523003
79.4405394928738,1774099.9029611293
-66.13873405504799,-227476.09311781803
82.46816287318092,2017184.8279228196
3.7160248901868727,130.16143431588011
41.44023723745471,200090.76314564925
-39.321469060441096,-79283.569314725
48.5524290998724,337417.602820909
28.418850396392514,58781.45404574076
-53.93825196755022,-160185.72969021017
-71.77923118398101,-250797.59454331294
12.513499697908628,4433.585031981751
-48.70252720791679,-129593.71193036104
47.83829647593711,321250.02670991514
-4.985890043516591,-268.4513089994632
-73.91376006907288,-257337.40029555748
52.381180671936534,434253.9810707363
-10.020064248078683,-1949.152283353001
54.968573320582436,510062.036364618
-29.186118979003496,-37394.810960918214
-28.524458206207342,-35215.40241283135
31.837634830678127,84776.45360635863
-84.36136873583358,-262624.15485287504
35.288812089203304,118362.1330729697
-68.1518822839482,-236667.65412754592
-24.187977234763068,-22719.592065053468
0.4585888493644035,11.794025109906032
-32.027411613369,-47559.14549466947
-90.63567753820038,-236428.88379666716
-69.13743400393798,-240837.97811345983
12.78690010731242,4735.2658341426595
16.93087043243864,11361.994889573953
-82.78986540861928,-265269.5107791627
-96.92264140053754,-179819.84994226374
62.25060367409384,774431.612143393
-80.48452161109728,-266699.80886288255
-72.80400971198846,-254117.67956711922
-60.42860251201165,-197690.23338293837
-26.71388348993213,-29623.43494911446
71.3851248868315,1231334.961765004
99.61543808812448,3878533.0806447864
-54.858487506874454,-165599.35501015058
-42.170724343598096,-93638.43025960702
21.060956348467812,22602.74782953476
-5.804098818681538,-412.3489401876099
-77.5588218572247,-264769.90790352854
25.471613392840368,41386.667909506934
-47.64856704865193,-123564.77640711445
-13.921884318592362,-4944.324778039734
-88.49471956058595,-248411.56954992271
-83.31987348796224,-264531.2243836419
3.4372925202724076,104.21143056848189
22.667168972464452,28534.785696596497
7.636346466951778,979.6515026483061
-77.50245867215855,-264699.268532261
68.18167414799612,1053490.7783528212
42.98721138582812,225700.6487567947
39.15873911797746,166195.5587775095
-20.34185841672354,-14196.39960283385
-60.183149426360785,-196316.36822849617
-88.30957069418201,-249288.49783989065
-15.694934686401112,-6919.20705685926
13.476848458427753,5573.85834457692
-83.74212057226033,-263832.1364794026
-8.368792967643145,-1170.2245651717267
79.41738784861778,1772329.66863386
-67.6447388629259,-234429.84190920796
74.88136251934955,1449296.6971374492
-40.57536801267574,-85476.87702408587
-70.07246822290398,-244578.78435890394
90.21517892287403,2749264.1121441643
-61.477871621113955,-203480.41898507212
16.097092035539575,9701.010989045804
-77.67505310598551,-264916.67371117655
82.4730095341913,2017595.0624811288
29.576390749781893,66834.54321921348
-4.759915940676976,-235.4395297292851
45.789121436941855,277939.3185732913
-27.553116321902678,-32151.475030327987
-91.62785769525243,-229703.5956044793
55.33893263897369,521642.0508874408
-75.67663273685856,-261566.05669260066
88.88008101108716,2611124.6611860446
95.95276911265472,3404553.2887952877
-16.90703652348033,-8513.560710432917
81.64683495000813,1948983.3082876368
-85.80942978727613,-258892.63362945904
-43.05745946896475,-98287.9526765605
82.33979785330644,2006412.6204466098
-60.655824705279414,-198952.9957912966
97.84331954252633,3643554.6353050102
87.05289767949063,2430374.7076964267
48.86108138831648,344587.5755328504
93.65554783578571,3129847.3123877365
-86.86255103926162,-255355.65897008294
4.969457373729583,278.44467934906413
79.43975635623372,1774039.2183941721
68.45604042088146,1067940.8377894557
50.13247797297518,375265.0688030312
82.01830484114623,1979613.8133779718
-12.971482963040671,-4050.7030563073727
-6.860834206122519,-665.5401987599224
-21.781244375313122,-17109.175411377288
-60.89706387552156,-200287.3321663843
36.31316955923057,129913.72084547943
-86.5139841574097,-256607.7413286191
21.82244588328828,25292.60112515174
42.56918085070288,218563.10661358718
42.5730667229756,218626.7723739601
-12.29604342903265,-3479.6492670079483
-27.23879692184319,-31190.41238388877
-42.03338710850313,-92916.28962935151
-61.31667174026902,-202595.18241994004
-67.59962962579885,-234227.3435934918
27.507932877790736,52940.89858421567
85.56662331750397,2290240.7094205804
75.97271741023275,1522726.2841725114
74.03694010592255,1394275.2349153147
67.02816392104504,994279.5865801132
83.4862039088749,2104121.0484467656
90.95020715016395,2827559.31698347
58.67542513601356,634703.3735054787
92.02519683154418,2944988.619918884
-73.92924052643377,-257376.27537199887
70.64189655619089,1188263.0753063136
59.538509097093765,666605.2746396282
82.35128517618378,2007369.2713613722
55.34412091839309,521809.1763508036
36.881083273951475,136650.20496982968
-34.98782882237515,-59490.41124745548
96.309482097206,3448745.21165491
-74.91818205673057,-259886.44786350804
26.991050431205977,49814.27230806492
80.07022307244569,1822797.434333888
-4.631088622856595,-218.73974406043283
-88.2246353874008,-249689.42218762817
16.604423437928077,10688.207430826264
-63.94937841614696,-216608.42657219825
71.07938014952981,1213478.753587716
-70.44159730810615,-245993.64858114143
-94.38892686547517,-206759.52328130335
-51.515993772456284,-145945.1546681882
90.84132957917512,2815861.7119429824
-44.925977865587626,-108355.80923187025
35.37114207845542,119260.98088864874
92.3124221286632,2976965.3564219307
-41.30458396139511,-89172.3835308792
30.588461468935236,74495.2922934093
-61.425322368535575,-203190.22245105018
-71.09611620535851,-248406.0983418201
70.63783014556611,1188029.4640328595
-4.66503571086885,-221.78688742456
-21.121505415626345,-15730.536111888397
36.411769930042084,131062.42718167594
87.2251774585045,2447018.4413267467
2.7633221105404715,59.27228655404595
86.82936470080472,2408907.2940284475
60.146245664032335,689762.5610681594
-16.110535126432012,-7440.991473604354
84.78754556357865,2219188.64158657
-2.40798492961423,-33.785940178704536
55.411644544307904,523937.12359847187
12.503082057751485,4416.99462493398
90.63130838395034,2793395.0034504
-51.80556671458767,-147644.3873521243
-7.388354982333482,-825.1971993450198
54.15352320397912,485238.93907507
57.9166708487671,607577.0571209113
-67.46140268783768,-233607.25927311
37.35211930710304,142427.2008373429
40.32029357372659,182893.51353046557
-48.900004707913915,-130731.23220930457
-96.83903174287511,-180805.59188490018
-95.25808835521836,-198180.11905989892
-11.42092455098529,-2828.0252397368527
-94.48392325616113,-205850.13161804058
50.410561433576504,382228.3295944909
94.1853507554759,3191706.8272019937
-51.524156330774076,-145991.58995817672
-55.08431522806055,-166925.90499069286
-62.746500119922466,-210316.39047476705
-24.890058636670688,-24531.088860683187
1.8960117979779199,28.46044779584401
22.41082393463161,27525.55367426781
-52.39164193383192,-151083.26464662742
-56.49563155222228,-175181.61344710845
-19.145192705884,-12015.44047355001
-29.207115858141222,-37465.40775312315
-27.74108763820078,-32736.192811049874
-33.03410606299482,-51465.31912164887
-60.37811464555385,-197404.34666113614
-92.1605484236243,-225766.42802387843
-78.65106912222342,-265946.14283580525
8.196729434656234,1214.3864969734805
-59.17035151460372,-190604.98513128728
10.564416448533606,2631.7253815764593
40.16651137710957,180611.98660154644
-14.135086791871814,-5155.711611204525
-81.44690105538048,-266437.79416895047
-30.933898562640366,-43488.542948030066
6.464905917162483,598.5695530993167
87.3132790031529,2455553.003852099
-74.70406437922723,-259373.2908588273
57.96257362198111,609193.7069602442
-75.52693751704227,-261254.8871828636
-56.60273741128046,-175808.322810689
-65.28195699948557,-223319.6028567001
-30.638910335739624,-42430.30356395919
-34.077340315512615,-55681.75259303689
-0.9133433756639135,3.287701270696977
47.811745966451355,320659.8955467992
-55.047149525172024,-166701.40148946666
10.840522474757947,2850.633222127211
-6.638264638867383,-611.9396168522569
-56.74611228414794,-176643.68418032044
-72.53591590597306,-253285.12483122357
96.06309853355557,3418177.119799941
-15.787971434353508,-7036.9010016558495
-90.0072430879462,-240294.47151755154
59.30656952324779,657923.3314068153
-58.878362584287714,-188941.69951922927
-96.29096344420351,-187094.01136254755
99.58198402800576,3873996.749277533
-7.820372347856036,-964.5156417908265
-94.56058222015314,-205122.0749047485
9.586690207861722,1957.289962771701
-96.13896723268257,-188787.75380632383
-49.01671621543735,-131400.34365241224
60.196179506934754,691685.5094666285
-7.070608796048177,-727.5345101599602
-61.8476949984271,-205492.98922151848
67.30805220419077,1008413.9378210349
55.272983714562315,519569.1429314318
-52.050404813438945,-149078.24397491137
9.260295383568234,1758.488827692743
-89.78562023654072,-241590.45739327185
-13.812835155354449,-4834.9561678815635
35.95715030801287,125810.0422960947
58.81795898861904,639893.0261786529
99.66854547075073,3885744.9173200284
-70.92464868109032,-247782.97122200468
-26.206323861413864,-28150.490489222226
22.01500846612167,26012.972284862724
94.50387539999954,3229324.139810993
33.8628099447736,103516.47685673351
36.353494716837275,130386.47274176708
-38.93015940860147,-77391.64234499465
-46.10553210704567,-114878.58475857807
37.314972447229394,141964.19978599405
58.62427109094705,632846.1997728465
-59.69454289962908,-193570.66809370302
-54.87576914980659,-165696.28064040357
-76.49538574555869,-263134.12274114566
77.21427666378193,1609523.668126151
38.8096788938461,161400.1191393081
-46.0170692601414,-114383.43702345967
17.19350790703173,11928.036719825306
95.2149053719618,3314465.8542742464
3.801348200302826,131.5973267674178
91.18471656094965,2852882.8995245006
-29.181138050376916,-37377.11994156722
26.216998418715036,45384.80796496423
52.00990415792754,424083.03206267377
88.23282611501824,2546010.9213295844
6.768771101667468,683.0025462434804
-38.993593592091734,-77691.52541473617
54.44009001959688,493863.2711879248
95.4021238210133,3337161.1982957995
-39.01185173981783,-77785.73216005825
-93.70906989718415,-213005.75756056758
-41.08835684270646,-88064.45283345999
60.25767442004434,694063.8929031616
-60.37674149587522,-197394.8509669678
-75.79457490623858,-261810.19323630352
-50.10537766059997,-137708.15024068597
97.93960460437708,3656047.239650025
4.910486763830974,269.90236816075367
53.669982447957324,470922.42878174403
98.8199808039906,3771725.6651925636
-97.74024061848311,-169831.3346622287
-0.801358970364106,1.321024631280971
-68.8922471264647,-239822.42382044418
-64.4852531441558,-219342.87964641053
76.936397546026,1589788.303933384
2.959776137568994,72.27385836015668
95.53396047341863,3353204.84628306
91.46039570786877,2882856.6041645273
-76.07530449406175,-262363.1692515262
-30.92355607099418,-43457.47025190507
31.70197716759128,83613.43919287609
-54.39049084589269,-162843.2565427892
58.49960588413302,628334.3471865265
-53.83366618437313,-159568.8152247087
-72.32614541052041,-252610.60001143892
-28.32031731297566,-34560.48786771122
45.76329523996088,277423.8246223154
-89.00787280559668,-245843.47582053047
